batch_invoice_no,batch_invoice_date,batch_waybill_no,batch_waybill_date,device_id,meter_created_at,phase_type,sim_no,imei_no,whm_system_utility,last_meter_location,swh_delivery_time,current_meter_status,status,edf_vendor_manager_name,batch_supplier,whm_vendor_manager_name,date_of_dispatch_to_OEM_repair,date_of_receipt_of_meter_WH,date_of_receipt_of_refurbished,refurbished_meter_received_date,faulty_declared_date,s2s_faulty_declared_date,s2s_date_of_receipt_of_meter_WH,s2s_date_of_dispatch_to_OEM_repair,s2s_date_of_receipt_of_refurbished,s2s_refurbished_meter_received_date,reveived_date,vendor_dispatched_date,swh_inventory_status
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550167,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155777,862058060326258,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550168,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155798,862058060035198,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550169,"14/09/2022 12:22:42 PM","1 Phase",8991856040706380000,861190058481406,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550170,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155836,862058060216426,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550171,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155765,862058060061475,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550172,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155881,862058060198772,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550173,"14/09/2022 12:22:42 PM","1 Phase",8991856040706347136,862058060216178,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550174,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155791,862058060034381,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550175,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155762,862058060133258,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550176,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155788,862058060216194,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550177,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155853,862058060197956,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550178,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155781,862058060326290,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550179,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155795,862058061126467,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550180,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155772,862058060216699,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550181,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155876,862058060211658,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550182,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155786,862058060259764,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550183,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155767,862058060216707,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550184,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155790,862058061126392,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550185,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155916,862058060227928,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550186,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155874,862058060127755,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550187,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155862,862058060216673,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550188,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348123,862058060034233,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550189,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155796,862058060102535,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550190,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348945,862058060331803,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550191,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348292,862058060035172,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550192,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155925,862058060399628,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550193,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155940,862058060263931,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550194,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155880,862058060264061,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550195,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155843,862058060263998,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550196,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155919,862058060260937,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550197,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155928,862058060341935,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550198,"14/09/2022 12:22:42 PM","1 Phase",8991856040706346607,862058060264301,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550199,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348375,862058060128837,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550200,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155935,862058060264335,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550201,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155849,862058060263881,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550202,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155908,862058060326316,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550203,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155771,862058060967259,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550204,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348341,862058060292955,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550205,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155924,862058060264111,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550206,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155912,862058060264285,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550207,"14/09/2022 12:22:42 PM","1 Phase",8991856040706349541,862058060034183,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550208,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155863,862058060265019,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550209,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155945,862058060265035,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550210,"14/09/2022 12:22:42 PM","1 Phase",8991856040706347276,862058060399883,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550211,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155939,862058060264293,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550212,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155938,862058060264269,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550213,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155927,862058060264897,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550214,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155868,862058060264012,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550215,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348819,862058060075780,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550216,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155943,862058060260994,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550217,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348474,862058060264244,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550218,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155946,862058060243602,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550219,"14/09/2022 12:22:42 PM","1 Phase",8991856040706347145,862058060263428,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550220,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155764,862058060264699,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550221,"14/09/2022 12:22:42 PM","1 Phase",8991856040706347006,862058060345746,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550222,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155931,862058060264095,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550223,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348005,862058060262024,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550224,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348917,862058060354540,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550225,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348841,862058060121394,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550226,"14/09/2022 12:22:42 PM","1 Phase",8991856040706349835,862058060163222,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550227,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155845,862058060264806,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550228,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348599,862058060312456,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550229,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348979,862058060345621,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550230,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348859,862058060122244,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550231,"14/09/2022 12:22:42 PM","1 Phase",8991856040706347099,862058060202574,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550232,"14/09/2022 12:22:42 PM","1 Phase",8991856040706155856,862058060263964,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550233,"14/09/2022 12:22:42 PM","1 Phase",8991856040706347365,862058060094070,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550234,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348076,862058060004699,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550235,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348974,862058060332157,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550236,"14/09/2022 12:22:42 PM","1 Phase",8991856040706349974,862058060383945,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550237,"14/09/2022 12:22:42 PM","1 Phase",8991856040706349895,862058060070765,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550238,"14/09/2022 12:22:42 PM","1 Phase",8991856040706347337,862058060352056,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550239,"14/09/2022 12:22:42 PM","1 Phase",8991856040706349382,862058060146177,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550240,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348198,862058060141210,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550241,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348731,862058060003220,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550242,"14/09/2022 12:22:42 PM","1 Phase",8991856040706347093,862058060317158,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550243,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348293,862058060065955,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550244,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348737,862058060004764,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550245,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348270,862058060324097,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550246,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348440,862058060066003,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550247,"14/09/2022 12:22:42 PM","1 Phase",8991856040706347180,862058060351801,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550248,"14/09/2022 12:22:42 PM","1 Phase",8991856040706346993,862058060317109,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550249,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348370,862058060315327,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550250,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348103,862058060139065,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550251,"14/09/2022 12:22:42 PM","1 Phase",8991856040706347083,862058060197741,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550252,"14/09/2022 12:22:42 PM","1 Phase",8991856040706347376,862058060337883,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550253,"14/09/2022 12:22:42 PM","1 Phase",8991856040706346984,862058060066177,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550254,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348416,862058060093924,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550255,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348204,862058060317091,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550256,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348818,862058060047706,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550257,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348857,862058060263956,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550258,"14/09/2022 12:22:42 PM","1 Phase",8991856040706349378,862058060147290,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550259,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348805,862058060071375,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8550260,"14/09/2022 12:22:42 PM","1 Phase",8991856040706348664,862058060141251,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
