batch_invoice_no,batch_invoice_date,batch_waybill_no,batch_waybill_date,device_id,meter_created_at,phase_type,sim_no,imei_no,whm_system_utility,last_meter_location,swh_delivery_time,current_meter_status,status,edf_vendor_manager_name,batch_supplier,whm_vendor_manager_name,date_of_dispatch_to_OEM_repair,date_of_receipt_of_meter_WH,date_of_receipt_of_refurbished,refurbished_meter_received_date,faulty_declared_date,s2s_faulty_declared_date,s2s_date_of_receipt_of_meter_WH,s2s_date_of_dispatch_to_OEM_repair,s2s_date_of_receipt_of_refurbished,s2s_refurbished_meter_received_date,reveived_date,vendor_dispatched_date,swh_inventory_status
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001992,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004668,866545055731209,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001993,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004674,866545055721853,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001994,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004685,866545055725912,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001995,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004678,866545055769191,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001996,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004517,866545055753674,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001997,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004684,866545055724956,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001998,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004671,866545055718537,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001999,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004501,866545055716093,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0002000,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004683,866545055737917,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170719888,19-Aug-22,141515328769,19-Aug-22,RE_GL8278811,"15/09/2022 10:47:43 AM","1 Phase",89918560407065097558,860953066060467,NBPD,"Main Warehouse",,"Pending technical test",Pending,,L&T,,,,,,,,,,,,26-Aug-22,,NA
1170719888,19-Aug-22,141515328769,19-Aug-22,NR_GL8278811,"15/09/2022 10:47:43 AM","1 Phase",89918560407065097988,860953065632019,NBPD,"Main Warehouse",,"Pending technical test",Pending,,L&T,,,,,,,,,,,,26-Aug-22,,NA
1170689007,27-Apr-22,1.61E+11,27-Apr-22,LT0612884,"19/09/2022 11:53:59 AM","1 Phase",8.99E+19,8.61E+14,NBPD,"Main Warehouse",1663568970,"Main Warehouse","New Meter",,L&T,,,,,,,,,,,,30-Apr-22,2022-09-19,NA
1170689007,27-Apr-22,1.61E+11,27-Apr-22,LT0612885,"19/09/2022 11:53:59 AM","1 Phase",8.99E+19,8.61E+14,NBPD,"Main Warehouse",,"Pending technical test",Pending,,L&T,,,,,,,,,,,,30-Apr-22,,NA
1101232024,27-Jan-22,1.61E+11,27-Jan-24,LT0612084,"23/01/2024 05:28:59 PM","1 Phase",sim_8.99E+19,8.61E+14,NBPD,"Main Warehouse",,"Pending MRN Acceptance in EDF warehouse","New Meter",,L&T,,,,,,,,,,,,30-Apr-22,,NA
1101232025,27-Jan-22,1.61E+11,27-Jan-24,LT0612085,"23/01/2024 05:28:59 PM","1 Phase",sim_8.99E+19,8.61E+14,NBPD,"Main Warehouse",,"Pending MRN Acceptance in EDF warehouse","New Meter",,L&T,,,,,,,,,,,,30-Apr-22,,NA
1101200114,25-Jan-24,1.61E+11,27-Jan-24,LT0012025,"24/01/2024 03:22:22 PM","1 Phase",sim_8.99E+19,8.61E+14,NBPD,"Main Warehouse",,"Pending MRN Acceptance in EDF warehouse","New Meter",,L&T,,,,,,,,,,,,31-Jan-24,,NA
1101200115,25-Jan-24,1.61E+11,27-Jan-24,LT0022025,"24/01/2024 03:22:22 PM","1 Phase",sim_8.99E+19,8.61E+14,NBPD,"Main Warehouse",,"Pending MRN Acceptance in EDF warehouse","New Meter",,L&T,,,,,,,,,,,,31-Jan-24,,NA
1111200111,26-Jan-24,1.61E+11,27-Jan-24,LT0011111,"25/01/2024 12:41:07 PM","1 Phase",sim_8.99E+19,8.61E+14,NBPD,"Delhi Ware House1",1706175409,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,31-Jan-24,,Instock
1111200222,26-Jan-24,1.61E+11,27-Jan-24,LT0022222,"25/01/2024 12:41:07 PM","1 Phase",sim_8.99E+19,8.61E+14,NBPD,"Delhi Ware House1",1706175409,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,31-Jan-24,,Instock
1111200001,26-Jan-24,1.61E+11,27-Jan-24,LT0011123,"25/01/2024 02:45:11 PM","1 Phase",sim_8.99E+19,8.61E+14,NBPD,"Main Warehouse",,"Open in EDF pool","New Meter",,L&T,,,,,,,,,,,,31-Jan-24,,NA
1111200002,26-Jan-24,1.61E+11,27-Jan-24,LT0022234,"25/01/2024 02:45:11 PM","1 Phase",sim_8.99E+19,8.61E+14,NBPD,"Main Warehouse",,"Open in EDF pool","New Meter",,L&T,,,,,,,,,,,,31-Jan-24,,NA
